    1,   98.5202,    1.0000
    2,   98.1045,    0.4000
    3,   93.9084,    0.1500
    4,   95.0762,    0.0952
    5,   95.2590,    0.0284
    6,   94.5617,    0.0335
    7,   96.0804,    0.0355
    8,   96.5543,    0.0402
    9,   94.5438,    0.0433
   10,   96.8822,    0.0467
   11,   97.0246,    0.0442
   12,   95.4756,    0.0476
   13,   94.4165,    0.0485
   14,   93.0422,    0.0509
   15,   95.0181,    0.0526
   16,   97.3605,    0.0546
   17,   96.3104,    0.0574
   18,   95.2307,    0.0600
   19,   94.8937,    0.0629
   20,   98.4566,    0.0637
   21,   96.5896,    0.0658
   22,   95.4104,    0.0683
   23,   97.5928,    0.0691
   24,   97.2748,    0.0719
   25,   97.8944,    0.0723
   26,   97.7611,    0.0652
   27,   96.3179,    0.0638
   28,   95.6228,    0.0656
   29,   95.7567,    0.0668
   30,   96.3070,    0.0686
   31,   95.7180,    0.0667
   32,   96.7429,    0.0682
   33,   97.2631,    0.0682
   34,   95.3082,    0.0694
   35,   95.2521,    0.0660
   36,   98.7332,    0.0667
   37,   97.7130,    0.0655
   38,   99.2787,    0.0669
   39,   98.2035,    0.0677
   40,   99.3196,    0.0693
   41,   99.2253,    0.0697
   42,   99.1960,    0.0692
   43,   98.5886,    0.0668
   44,   98.7270,    0.0682
   45,   99.9119,    0.0690
   46,  101.4021,    0.0697
   47,   98.3987,    0.0705
   48,   98.5704,    0.0712
   49,   99.4719,    0.0722
   50,  101.2824,    0.0728
   51,   98.0353,    0.0741
   52,   95.1284,    0.0751
   53,   96.2506,    0.0759
   54,   96.5360,    0.0759
   55,   95.0014,    0.0772
   56,   95.6448,    0.0785
   57,   96.3006,    0.0774
   58,   95.9583,    0.0786
   59,   96.1706,    0.0772
   60,   96.9708,    0.0775
   61,   97.0585,    0.0754
   62,   97.5099,    0.0752
   63,   98.2461,    0.0757
   64,   97.2783,    0.0762
   65,   96.1348,    0.0772
   66,   97.4415,    0.0768
   67,   98.9539,    0.0769
   68,   95.9404,    0.0780
   69,   94.5488,    0.0782
   70,   98.7383,    0.0791
   71,   97.7235,    0.0799
   72,   95.7423,    0.0804
   73,   95.6958,    0.0743
   74,   96.6620,    0.0743
   75,   94.8544,    0.0752
