    1,  110.5440,    1.0000
    2,   90.6748,    0.5000
    3,   90.4930,    0.1034
    4,   89.2885,    0.1290
    5,   93.6772,    0.1316
    6,   93.8380,    0.1500
    7,   90.5357,    0.1667
    8,   89.1656,    0.1667
    9,   85.3610,    0.1071
   10,   89.8138,    0.0105
   11,   89.9119,    0.0111
   12,   89.1137,    0.0120
   13,   88.3682,    0.0126
   14,   88.2096,    0.0129
   15,   87.3940,    0.0112
   16,   86.8065,    0.0115
   17,   87.0197,    0.0113
   18,   87.2013,    0.0117
   19,   88.2708,    0.0123
   20,   89.2595,    0.0129
   21,   87.8900,    0.0129
   22,   90.0542,    0.0135
   23,   87.9241,    0.0139
   24,   88.3166,    0.0133
   25,   87.9840,    0.0138
   26,   86.7513,    0.0142
   27,   87.6292,    0.0144
   28,   85.9703,    0.0148
   29,   84.2906,    0.0151
   30,   84.5048,    0.0153
   31,   85.1791,    0.0156
   32,   86.3974,    0.0158
   33,   88.6485,    0.0146
   34,   87.8444,    0.0147
   35,   88.8155,    0.0151
   36,   89.1362,    0.0155
   37,   88.7744,    0.0158
   38,   92.5699,    0.0158
   39,   94.6416,    0.0160
   40,   94.6232,    0.0163
   41,   93.6558,    0.0167
   42,   92.7314,    0.0171
   43,   87.3830,    0.0174
   44,   87.9456,    0.0175
   45,   88.4368,    0.0173
   46,   88.4906,    0.0175
   47,   87.4245,    0.0179
   48,   86.3107,    0.0181
   49,   85.8749,    0.0184
